# STN,YYYYMMDD,YYYY,MM,Day,   HH,   DD,   FH,   FF,   FX,    T, T10N,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y,APX
260,20230706,2023,7,6,13,230,40,40,90,210,     ,91,8,282,0,0,10180,83,5,46,     ,5,0,0,0,0,0,67.44
260,20230706,2023,7,6,14,240,50,40,100,215,     ,80,10,302,0,0,10179,81,6,42,     ,5,0,0,0,0,0,84.05
260,20230706,2023,7,6,15,270,40,40,90,211,     ,82,10,243,0,0,10180,82,7,43,     ,5,0,0,0,0,0,88.1
260,20230706,2023,7,6,16,200,30,20,70,216,     ,84,10,200,0,0,10176,83,8,42,     ,5,0,0,0,0,0,98.82
260,20230706,2023,7,6,17,200,30,30,60,213,     ,92,10,154,0,0,10176,82,7,46,     ,5,0,0,0,0,0,102.98
260,20230706,2023,7,6,18,200,30,30,50,207,195,94,10,96,0,0,10178,83,7,48,     ,5,0,0,0,0,0,119.4
260,20230706,2023,7,6,19,220,20,10,40,207,     ,104,8,39,0,0,10179,83,8,51,     ,5,0,0,0,0,0,175.88
260,20230706,2023,7,6,20,340,20,10,30,166,     ,123,3,11,0,0,10185,75,5,75,     ,5,0,0,0,0,0,175.1
260,20230706,2023,7,6,21,350,10,10,20,135,     ,126,0,0,0,0,10190,65,8,94,     ,5,0,0,0,0,0,137.57
260,20230706,2023,7,6,22,30,10,10,10,124,     ,117,0,0,0,0,10193,65,7,95,     ,5,0,0,0,0,0,118.98
260,20230706,2023,7,6,23,70,10,10,20,116,     ,111,0,0,0,0,10193,65,8,97,     ,5,0,0,0,0,0,114
260,20230706,2023,7,6,24,100,10,10,20,111,82,106,0,0,0,0,10192,65,6,97,     ,5,0,0,0,0,0,103.38
260,20230707,2023,7,7,1,110,10,10,20,105,     ,102,0,0,0,0,10192,20,8,98,10,7,0,0,0,0,0,97.6
260,20230707,2023,7,7,2,140,10,20,30,100,     ,95,0,0,0,0,10191,60,0,97,     ,5,0,0,0,0,0,89
260,20230707,2023,7,7,3,140,20,20,30,95,     ,90,0,0,0,0,10191,61,1,97,     ,5,0,0,0,0,0,86.42
260,20230707,2023,7,7,4,140,20,20,30,105,     ,100,0,3,0,0,10193,65,1,97,     ,5,0,0,0,0,0,90.93
260,20230707,2023,7,7,5,140,20,20,40,140,     ,112,10,29,0,0,10193,70,0,83,     ,5,0,0,0,0,0,94.8
260,20230707,2023,7,7,6,140,30,30,40,168,58,115,10,78,0,0,10196,75,0,70,     ,5,0,0,0,0,0,109.2
260,20230707,2023,7,7,7,150,30,30,60,195,     ,117,10,135,0,0,10199,81,7,60,     ,5,0,0,0,0,0,107.13
260,20230707,2023,7,7,8,150,30,30,50,218,     ,120,10,191,0,0,10201,81,8,53,     ,5,0,0,0,0,0,91.79
260,20230707,2023,7,7,9,140,40,30,60,237,     ,127,10,243,0,0,10202,82,6,50,     ,5,0,0,0,0,0,84
260,20230707,2023,7,7,10,120,40,40,70,244,     ,89,10,286,0,0,10201,81,0,37,     ,5,0,0,0,0,0,79.12
260,20230707,2023,7,7,11,140,40,40,70,254,     ,82,10,315,0,0,10199,81,0,33,     ,5,0,0,0,0,0,74.9
260,20230707,2023,7,7,12,150,40,40,70,259,174,54,10,329,0,0,10196,81,0,26,     ,5,0,0,0,0,0,66.57
260,20230707,2023,7,7,13,150,40,40,60,263,     ,75,10,327,0,0,10194,82,0,30,     ,5,0,0,0,0,0,64.98
260,20230707,2023,7,7,14,150,30,30,80,270,     ,95,10,303,0,0,10191,81,0,33,     ,5,0,0,0,0,0,66.18
260,20230707,2023,7,7,15,150,30,40,70,269,     ,99,10,265,0,0,10188,82,0,34,     ,5,0,0,0,0,0,80.29
260,20230707,2023,7,7,16,130,30,30,70,272,     ,95,10,214,0,0,10185,82,0,32,     ,5,0,0,0,0,0,90
260,20230707,2023,7,7,17,140,30,30,80,272,     ,87,10,157,0,0,10182,83,0,31,     ,5,0,0,0,0,0,94.99
260,20230707,2023,7,7,18,80,30,40,60,263,262,97,10,101,0,0,10179,83,0,35,     ,5,0,0,0,0,0,141.98
260,20230707,2023,7,7,19,70,30,30,60,252,     ,100,10,48,0,0,10179,83,0,38,     ,5,0,0,0,0,0,166.56
260,20230707,2023,7,7,20,70,30,30,50,227,     ,109,3,9,0,0,10181,83,0,47,     ,5,0,0,0,0,0,137.66
260,20230707,2023,7,7,21,60,30,30,40,212,     ,112,0,0,0,0,10182,83,0,53,     ,5,0,0,0,0,0,117.27
260,20230707,2023,7,7,22,60,30,30,50,207,     ,110,0,0,0,0,10182,83,7,53,     ,5,0,0,0,0,0,101.56
260,20230707,2023,7,7,23,60,30,30,60,205,     ,106,0,0,0,0,10180,83,6,53,     ,5,0,0,0,0,0,100.27
260,20230707,2023,7,7,24,60,40,40,60,200,168,105,0,0,0,0,10178,83,2,54,     ,5,0,0,0,0,0,91.96
260,20230708,2023,7,8,1,60,40,30,60,188,     ,107,0,0,0,0,10173,83,1,59,     ,5,0,0,0,0,0,89.97
260,20230708,2023,7,8,2,70,30,30,60,181,     ,111,0,0,0,0,10170,83,0,63,     ,5,0,0,0,0,0,86.59
260,20230708,2023,7,8,3,70,30,30,70,177,     ,113,0,0,0,0,10165,80,0,66,     ,5,0,0,0,0,0,87.19
260,20230708,2023,7,8,4,80,30,30,50,172,     ,114,0,2,0,0,10166,80,0,68,     ,5,0,0,0,0,0,87.28
260,20230708,2023,7,8,5,80,20,20,40,183,     ,118,8,25,0,0,10166,80,0,66,     ,5,0,0,0,0,0,84.42
260,20230708,2023,7,8,6,80,30,30,50,199,152,119,10,71,0,0,10165,82,0,59,     ,5,0,0,0,0,0,85.23
260,20230708,2023,7,8,7,100,30,30,50,222,     ,140,10,128,0,0,10166,83,0,59,     ,5,0,0,0,0,0,83.76
260,20230708,2023,7,8,8,100,30,30,50,243,     ,137,10,185,0,0,10163,82,0,51,     ,5,0,0,0,0,0,76.04
260,20230708,2023,7,8,9,110,30,20,50,261,     ,135,10,236,0,0,10166,82,0,45,     ,5,0,0,0,0,0,60.9
260,20230708,2023,7,8,10,150,20,20,40,278,     ,153,10,274,0,0,10166,82,0,46,     ,5,0,0,0,0,0,46.32
260,20230708,2023,7,8,11,160,20,20,50,293,     ,155,10,301,0,0,10163,80,0,43,     ,5,0,0,0,0,0,30.69
260,20230708,2023,7,8,12,160,30,30,50,307,206,138,10,314,0,0,10161,81,1,35,     ,5,0,0,0,0,0,-6
260,20230708,2023,7,8,13,140,30,40,60,315,     ,128,10,309,0,0,10158,82,1,31,     ,5,0,0,0,0,0,3.97
260,20230708,2023,7,8,14,140,30,30,60,319,     ,153,10,292,0,0,10157,80,2,36,     ,5,0,0,0,0,0,40
260,20230708,2023,7,8,15,150,30,20,60,314,     ,145,7,223,0,0,10159,80,8,35,     ,5,0,0,0,0,0,60.9
260,20230708,2023,7,8,16,130,30,30,50,308,     ,158,7,169,0,0,10158,82,7,40,     ,5,0,0,0,0,0,83.4
260,20230708,2023,7,8,17,110,20,10,40,311,     ,174,2,90,0,0,10156,81,8,43,     ,5,0,0,0,0,0,107.3
260,20230708,2023,7,8,18,150,10,10,30,312,310,166,10,90,0,0,10156,83,1,41,     ,5,0,0,0,0,0,120.99
260,20230708,2023,7,8,19,200,30,20,50,291,     ,161,10,44,0,0,10160,82,8,45,     ,5,0,0,0,0,0,128.76
260,20230708,2023,7,8,20,190,20,10,30,243,     ,192,3,8,0,0,10163,75,2,73,     ,5,0,0,0,0,0,132.86
260,20230708,2023,7,8,21,150,10,20,20,216,     ,184,0,0,0,0,10167,70,1,82,     ,5,0,0,0,0,0,129.72
260,20230708,2023,7,8,22,150,10,10,30,207,     ,181,0,0,0,0,10168,70,2,84,     ,5,0,0,0,0,0,115.92
260,20230708,2023,7,8,23,160,10,10,30,194,     ,181,0,0,0,0,10173,65,8,92,     ,5,0,0,0,0,0,109.44
260,20230708,2023,7,8,24,140,10,10,30,189,164,177,0,0,0,0,10171,65,8,93,     ,5,0,0,0,0,0,101.74
260,20230709,2023,7,9,1,160,10,20,30,182,     ,175,0,0,0,0,10174,65,8,95,     ,5,0,0,0,0,0,101.82
260,20230709,2023,7,9,2,120,10,20,30,180,     ,173,0,0,0,0,10175,65,8,95,     ,5,0,0,0,0,0,95.46
260,20230709,2023,7,9,3,170,10,10,30,175,     ,170,0,0,0,0,10175,65,8,97,     ,5,0,0,0,0,0,96.03
260,20230709,2023,7,9,4,150,10,10,20,175,     ,170,0,1,0,0,10177,65,8,96,     ,5,0,0,0,0,0,96.97
260,20230709,2023,7,9,5,100,10,10,10,187,     ,179,0,16,0,0,10176,65,8,94,     ,5,0,0,0,0,0,94.7
260,20230709,2023,7,9,6,150,10,10,20,229,151,190,4,56,0,0,10175,69,8,78,     ,5,0,0,0,0,0,91.22
260,20230709,2023,7,9,7,140,10,10,30,256,     ,193,10,106,0,0,10178,68,7,68,     ,5,0,0,0,0,0,86.27
260,20230709,2023,7,9,8,320,10,20,40,266,     ,202,10,166,0,0,10179,72,4,67,     ,5,0,0,0,0,0,77.08
260,20230709,2023,7,9,9,20,30,20,50,284,     ,195,10,207,0,0,10177,80,5,58,     ,5,0,0,0,0,0,60.12
260,20230709,2023,7,9,10,30,30,30,60,289,     ,194,7,240,0,0,10174,71,7,56,     ,5,0,0,0,0,0,50.09
260,20230709,2023,7,9,11,340,30,40,50,287,     ,191,4,209,0,0,10176,79,6,56,     ,5,0,0,0,0,0,45.69
260,20230709,2023,7,9,12,300,30,30,50,289,233,199,3,214,0,0,10177,80,7,58,     ,5,0,0,0,0,0,36.99
260,20230709,2023,7,9,13,320,40,50,80,264,     ,173,4,212,0,0,10183,81,7,57,     ,5,0,0,0,0,0,44.85
260,20230709,2023,7,9,14,320,50,50,90,235,     ,175,1,125,0,0,10184,80,8,69,     ,5,0,0,0,0,0,55.16
260,20230709,2023,7,9,15,260,50,50,150,201,     ,189,0,19,4,23,10198,49,8,92,92,7,0,1,0,1,0,72.97
260,20230709,2023,7,9,16,360,30,20,70,207,     ,184,1,78,1,1,10184,70,8,86,26,7,0,1,0,1,0,82.4
260,20230709,2023,7,9,17,310,20,20,50,212,     ,191,0,55,0,0,10192,70,8,87,     ,5,0,0,0,0,0,104.41
260,20230709,2023,7,9,18,310,30,30,70,205,200,181,2,56,0,0,10195,70,7,86,1,7,0,0,0,0,0,122.21
260,20230709,2023,7,9,19,340,20,20,60,202,     ,180,2,22,0,0,10196,70,8,87,     ,5,0,0,0,0,0,132
260,20230709,2023,7,9,20,310,10,10,40,199,     ,182,0,3,0,0,10197,70,8,89,     ,5,0,0,0,0,0,134.1
260,20230709,2023,7,9,21,300,10,20,30,195,     ,181,0,0,0,0,10200,64,8,91,     ,5,0,0,0,0,0,132.12
260,20230709,2023,7,9,22,300,20,20,40,188,     ,170,0,0,0,0,10203,66,8,89,     ,5,0,0,0,0,0,119.6
260,20230709,2023,7,9,23,300,20,30,60,186,     ,164,0,0,0,0,10206,66,8,87,     ,5,0,0,0,0,0,112.49
260,20230709,2023,7,9,24,300,20,10,60,177,170,152,0,0,0,0,10202,70,8,85,     ,5,0,0,0,0,0,102
260,20230710,2023,7,10,1,220,10,10,30,171,     ,161,0,0,0,0,10203,65,8,93,     ,5,0,0,0,0,0,94.3
260,20230710,2023,7,10,2,280,10,10,30,167,     ,153,0,0,0,0,10203,65,7,91,     ,5,0,0,0,0,0,91.94
260,20230710,2023,7,10,3,260,20,10,40,160,     ,148,0,0,0,0,10203,65,1,92,     ,5,0,0,0,0,0,93.31
260,20230710,2023,7,10,4,240,10,20,30,160,     ,148,0,1,0,0,10207,65,6,92,     ,5,0,0,0,0,0,105.12
260,20230710,2023,7,10,5,240,20,20,40,171,     ,150,0,15,0,0,10209,70,2,87,     ,5,0,0,0,0,0,120.74
260,20230710,2023,7,10,6,250,30,30,50,188,127,150,10,74,0,0,10210,75,0,78,     ,5,0,0,0,0,0,130.52
260,20230710,2023,7,10,7,260,30,40,60,200,     ,154,10,131,0,0,10214,75,1,74,     ,5,0,0,0,0,0,134.27
260,20230710,2023,7,10,8,260,30,40,70,207,     ,147,10,183,0,0,10216,77,1,68,     ,5,0,0,0,0,0,117.95
260,20230710,2023,7,10,9,280,40,50,80,219,     ,134,10,227,0,0,10215,80,3,58,     ,5,0,0,0,0,0,105.28
260,20230710,2023,7,10,10,270,40,40,70,224,     ,130,10,276,0,0,10215,81,2,55,     ,5,0,0,0,0,0,91.37
260,20230710,2023,7,10,11,250,40,40,90,229,     ,132,8,275,0,0,10216,81,4,54,     ,5,0,0,0,0,0,85.85
260,20230710,2023,7,10,12,260,40,40,70,241,193,143,7,260,0,0,10213,81,5,54,     ,5,0,0,0,0,0,71.4
260,20230710,2023,7,10,13,250,40,40,80,241,     ,128,10,316,0,0,10212,80,4,49,     ,5,0,0,0,0,0,58.03
260,20230710,2023,7,10,14,240,40,40,70,238,     ,126,7,224,0,0,10209,82,7,49,     ,5,0,0,0,0,0,55.1
260,20230710,2023,7,10,15,240,30,30,80,249,     ,126,10,268,0,0,10206,80,1,46,     ,5,0,0,0,0,0,79.56
260,20230710,2023,7,10,16,330,30,30,70,239,     ,112,10,212,0,0,10201,82,1,44,     ,5,0,0,0,0,0,89.72
260,20230710,2023,7,10,17,340,30,20,50,242,     ,115,10,161,0,0,10195,82,2,44,     ,5,0,0,0,0,0,121.97
260,20230710,2023,7,10,18,320,20,20,40,235,235,125,8,88,0,0,10192,83,8,50,     ,5,0,0,0,0,0,165.49
260,20230710,2023,7,10,19,330,20,20,30,227,     ,126,10,42,0,0,10189,83,8,53,     ,5,0,0,0,0,0,175.89
260,20230710,2023,7,10,20,20,10,10,30,204,     ,142,3,7,0,0,10185,80,8,67,     ,5,0,0,0,0,0,180.07
260,20230710,2023,7,10,21,40,10,20,30,193,     ,128,0,0,0,0,10181,80,8,66,     ,5,0,0,0,0,0,162.62
260,20230710,2023,7,10,22,310,10,20,30,174,     ,135,0,0,0,0,10178,75,8,77,     ,5,0,0,0,0,0,133.7
260,20230710,2023,7,10,23,340,30,20,40,179,     ,126,0,0,0,0,10174,75,6,71,     ,5,0,0,0,0,0,124.41
260,20230710,2023,7,10,24,360,20,20,30,160,139,138,0,0,0,0,10169,70,8,86,     ,5,0,0,0,0,0,115.24
260,20230711,2023,7,11,1,0,10,0,30,153,     ,139,0,0,0,0,10167,65,8,91,     ,5,0,0,0,0,0,105.12
260,20230711,2023,7,11,2,100,10,10,20,148,     ,138,0,0,0,0,10158,65,8,93,     ,5,0,0,0,0,0,99.19
260,20230711,2023,7,11,3,100,10,10,30,143,     ,134,0,0,0,0,10149,65,8,93,     ,5,0,0,0,0,0,95.97
260,20230711,2023,7,11,4,130,10,10,20,143,     ,136,0,1,0,0,10144,65,8,95,     ,5,0,0,0,0,0,98.16
260,20230711,2023,7,11,5,150,20,20,30,166,     ,146,2,18,0,0,10138,70,8,88,     ,5,0,0,0,0,0,99.2
260,20230711,2023,7,11,6,160,30,30,50,190,118,152,8,73,0,0,10132,75,1,78,     ,5,0,0,0,0,0,113.58
260,20230711,2023,7,11,7,170,40,40,70,218,     ,146,10,131,0,0,10128,82,1,63,     ,5,0,0,0,0,0,120.95
260,20230711,2023,7,11,8,200,40,40,70,241,     ,139,10,187,0,0,10125,80,5,52,     ,5,0,0,0,0,0,105.1
260,20230711,2023,7,11,9,220,50,50,100,254,     ,147,10,239,0,0,10122,81,6,51,     ,5,0,0,0,0,0,91.57
260,20230711,2023,7,11,10,210,60,60,110,260,     ,148,9,274,0,0,10119,80,8,49,     ,5,0,0,0,0,0,71.5
260,20230711,2023,7,11,11,220,60,50,120,264,     ,146,10,305,0,0,10117,78,8,48,     ,5,0,0,0,0,0,38
260,20230711,2023,7,11,12,250,50,40,100,267,196,148,8,292,0,0,10113,81,8,48,     ,5,0,0,0,0,0,21.32
260,20230711,2023,7,11,13,210,50,50,100,271,     ,154,9,301,0,0,10109,81,8,48,     ,5,0,0,0,0,0,30
260,20230711,2023,7,11,14,220,50,50,110,272,     ,156,6,228,0,0,10105,82,7,49,     ,5,0,0,0,0,0,60
260,20230711,2023,7,11,15,280,40,40,80,272,     ,169,5,184,0,0,10102,81,7,53,     ,5,0,0,0,0,0,68
260,20230711,2023,7,11,16,290,40,30,70,257,     ,171,4,142,0,0,10100,83,8,59,     ,5,0,0,0,0,0,94.5
260,20230711,2023,7,11,17,280,30,30,70,253,     ,164,0,73,0,0,10096,82,8,58,     ,5,0,0,0,0,0,114
260,20230711,2023,7,11,18,280,30,30,70,246,245,166,7,97,0,0,10092,83,8,60,     ,5,0,0,0,0,0,141.55
260,20230711,2023,7,11,19,310,30,30,70,225,     ,168,3,23,0,0,10086,75,7,70,     ,5,0,0,0,0,0,160.02
260,20230711,2023,7,11,20,280,30,20,80,217,     ,165,0,3,0,0,10088,75,8,72,91,7,0,0,0,1,0,134.09
260,20230711,2023,7,11,21,230,20,10,70,185,     ,176,0,0,5,36,10086,65,8,94,91,7,0,1,0,1,0,119
260,20230711,2023,7,11,22,220,30,10,60,173,     ,164,0,0,0,0,10088,65,6,94,26,7,0,0,0,1,0,103.03
260,20230711,2023,7,11,23,220,20,20,40,171,     ,158,0,0,0,0,10088,65,6,92,     ,5,0,0,0,0,0,98.47
260,20230711,2023,7,11,24,220,20,20,40,167,154,155,0,0,0,0,10088,65,8,92,3,7,0,0,0,0,0,91
260,20230712,2023,7,12,1,240,30,20,50,170,     ,150,0,0,0,0,10085,70,8,87,     ,5,0,0,0,0,0,90
260,20230712,2023,7,12,2,200,30,30,70,164,     ,155,0,0,9,24,10085,63,8,94,81,7,0,1,0,0,0,82.09
260,20230712,2023,7,12,3,220,30,40,60,162,     ,152,0,0,0,-1,10087,65,8,93,23,7,0,1,0,0,0,77.4
260,20230712,2023,7,12,4,210,40,30,70,162,     ,151,0,0,0,0,10088,65,8,93,     ,5,0,0,0,0,0,76
260,20230712,2023,7,12,5,220,40,40,80,163,     ,148,0,10,0,0,10091,65,8,91,     ,5,0,0,0,0,0,88.22
260,20230712,2023,7,12,6,210,30,40,90,166,156,150,0,25,0,-1,10095,68,8,90,23,7,0,1,0,0,0,115.4
260,20230712,2023,7,12,7,230,50,50,90,176,     ,151,3,61,0,0,10098,70,7,84,     ,5,0,0,0,0,0,120
260,20230712,2023,7,12,8,220,50,50,100,195,     ,155,7,148,0,0,10103,75,6,78,     ,5,0,0,0,0,0,102.33
260,20230712,2023,7,12,9,240,50,50,100,191,     ,150,6,138,0,-1,10108,75,4,77,23,7,0,1,0,0,0,83
260,20230712,2023,7,12,10,260,50,50,90,202,     ,145,6,162,0,-1,10111,80,6,69,23,7,0,1,0,0,0,50.77
260,20230712,2023,7,12,11,260,50,50,120,200,     ,131,6,210,0,0,10113,82,6,64,     ,5,0,0,0,0,0,8.52
260,20230712,2023,7,12,12,250,60,50,100,218,166,138,8,263,0,0,10116,81,6,60,2,7,0,0,0,0,0,-7.81
260,20230712,2023,7,12,13,250,50,50,100,210,     ,126,7,240,0,0,10120,81,6,58,     ,5,0,0,0,0,0,-10
260,20230712,2023,7,12,14,260,60,60,110,220,     ,114,10,295,0,0,10123,82,3,51,     ,5,0,0,0,0,0,-8.07
260,20230712,2023,7,12,15,240,50,40,100,218,     ,110,9,216,0,0,10123,83,4,50,     ,5,0,0,0,0,0,3.4
260,20230712,2023,7,12,16,250,50,50,90,217,     ,106,10,234,0,0,10123,82,2,49,     ,5,0,0,0,0,0,69.91
260,20230712,2023,7,12,17,240,50,50,100,212,     ,109,8,131,0,0,10125,82,2,51,     ,5,0,0,0,0,0,84.72
260,20230712,2023,7,12,18,260,50,40,100,204,203,109,10,94,0,0,10125,82,1,54,     ,5,0,0,0,0,0,101.41
260,20230712,2023,7,12,19,230,40,40,90,196,     ,96,10,44,0,0,10127,83,3,52,     ,5,0,0,0,0,0,117.95
260,20230712,2023,7,12,20,230,50,50,90,183,     ,113,3,10,0,0,10133,83,7,63,     ,5,0,0,0,0,0,125.2
260,20230712,2023,7,12,21,240,40,40,100,176,     ,121,0,0,0,0,10134,80,7,69,     ,5,0,0,0,0,0,126
260,20230712,2023,7,12,22,230,40,50,80,174,     ,124,0,0,0,0,10133,75,4,72,     ,5,0,0,0,0,0,113.92
260,20230712,2023,7,12,23,230,40,40,80,172,     ,128,0,0,0,0,10136,75,7,75,     ,5,0,0,0,0,0,104.92
260,20230712,2023,7,12,24,220,40,30,70,169,159,132,0,0,0,0,10134,75,5,78,     ,5,0,0,0,0,0,85.66
260,20230713,2023,7,13,1,210,30,30,60,160,     ,126,0,0,0,-1,10134,75,3,80,23,7,0,1,0,0,0,79
260,20230713,2023,7,13,2,220,30,30,70,157,     ,130,0,0,0,0,10136,70,1,83,     ,5,0,0,0,0,0,75.09
260,20230713,2023,7,13,3,220,30,30,70,154,     ,135,0,0,0,0,10138,70,0,88,1,7,0,0,0,0,0,76
260,20230713,2023,7,13,4,210,30,30,60,150,     ,136,0,1,0,0,10141,65,1,91,     ,5,0,0,0,0,0,88.51
260,20230713,2023,7,13,5,210,30,30,60,156,     ,143,0,17,0,0,10145,63,3,91,     ,5,0,0,0,0,0,102.23
260,20230713,2023,7,13,6,210,30,40,60,168,142,147,3,48,0,0,10149,65,7,87,3,7,0,0,0,0,0,110.47
260,20230713,2023,7,13,7,210,40,40,70,172,     ,149,6,84,0,-1,10154,61,8,86,92,7,0,1,0,1,0,119.1
260,20230713,2023,7,13,8,210,40,40,80,178,     ,155,1,63,6,8,10156,66,7,86,26,7,0,1,0,1,0,89.98
260,20230713,2023,7,13,9,220,50,30,90,166,     ,139,4,123,2,5,10158,70,8,84,81,7,0,1,0,1,0,88.1
260,20230713,2023,7,13,10,240,40,40,120,189,     ,161,6,186,3,5,10161,70,7,83,26,7,0,1,0,1,0,80
260,20230713,2023,7,13,11,240,50,60,110,202,     ,142,8,291,0,-1,10163,80,5,68,91,7,0,1,0,1,0,75
260,20230713,2023,7,13,12,250,40,50,100,205,166,143,4,158,1,5,10166,80,7,67,26,7,0,1,0,1,0,46.5
260,20230713,2023,7,13,13,260,40,50,90,212,     ,117,5,187,0,0,10166,82,5,54,     ,5,0,0,0,0,0,46.36
260,20230713,2023,7,13,14,270,50,40,90,204,     ,123,5,186,0,0,10169,83,6,59,     ,5,0,0,0,0,0,46.9
260,20230713,2023,7,13,15,290,40,40,80,210,     ,126,3,119,0,0,10170,81,7,58,     ,5,0,0,0,0,0,74.25
260,20230713,2023,7,13,16,260,40,30,70,207,     ,127,8,155,0,0,10171,82,7,59,     ,5,0,0,0,0,0,85
260,20230713,2023,7,13,17,260,40,40,80,202,     ,118,6,104,0,0,10171,83,7,58,     ,5,0,0,0,0,0,88.98
260,20230713,2023,7,13,18,270,30,30,60,199,197,123,2,49,0,0,10172,83,6,61,     ,5,0,0,0,0,0,116.49
260,20230713,2023,7,13,19,230,30,30,60,191,     ,123,10,32,0,0,10175,83,4,64,     ,5,0,0,0,0,0,130
260,20230713,2023,7,13,20,240,20,30,50,180,     ,119,3,6,0,0,10177,80,2,67,     ,5,0,0,0,0,0,137.22
260,20230713,2023,7,13,21,230,20,20,40,170,     ,119,0,0,0,0,10179,75,5,71,     ,5,0,0,0,0,0,129.03
260,20230713,2023,7,13,22,210,20,10,50,153,     ,125,0,0,0,0,10179,70,8,83,     ,5,0,0,0,0,0,117.72
260,20230713,2023,7,13,23,170,20,20,30,135,     ,122,0,0,0,0,10178,65,8,92,     ,5,0,0,0,0,0,101
260,20230713,2023,7,13,24,200,20,20,40,140,102,124,0,0,0,0,10175,70,8,90,     ,5,0,0,0,0,0,96.36
260,20230714,2023,7,14,1,170,20,10,40,136,     ,125,0,0,0,0,10172,65,8,93,     ,5,0,0,0,0,0,84.55
260,20230714,2023,7,14,2,180,20,20,30,149,     ,128,0,0,0,0,10168,70,7,87,     ,5,0,0,0,0,0,78.14
260,20230714,2023,7,14,3,190,20,20,40,146,     ,127,0,0,0,0,10166,70,8,88,     ,5,0,0,0,0,0,80
260,20230714,2023,7,14,4,200,20,30,50,146,     ,123,0,1,0,0,10164,70,8,85,     ,5,0,0,0,0,0,75
260,20230714,2023,7,14,5,200,30,20,50,152,     ,122,0,19,0,0,10162,70,7,82,     ,5,0,0,0,0,0,79.93
260,20230714,2023,7,14,6,190,30,30,60,163,105,127,8,65,0,0,10159,75,8,78,     ,5,0,0,0,0,0,89.4
260,20230714,2023,7,14,7,210,30,40,60,173,     ,133,9,118,0,0,10158,73,8,77,     ,5,0,0,0,0,0,84.95
260,20230714,2023,7,14,8,190,40,40,70,181,     ,132,7,163,0,0,10153,75,8,73,     ,5,0,0,0,0,0,85.07
260,20230714,2023,7,14,9,210,40,40,60,189,     ,130,3,159,0,0,10153,80,8,68,     ,5,0,0,0,0,0,79.71
260,20230714,2023,7,14,10,190,40,40,80,197,     ,120,2,180,0,0,10150,80,8,61,     ,5,0,0,0,0,0,71.8
260,20230714,2023,7,14,11,200,40,30,70,195,     ,120,2,159,0,0,10145,82,8,61,     ,5,0,0,0,0,0,73.8
260,20230714,2023,7,14,12,170,30,20,60,203,167,128,0,116,0,0,10136,81,8,62,     ,5,0,0,0,0,0,69.2
260,20230714,2023,7,14,13,170,30,30,60,220,     ,114,5,248,0,0,10127,82,8,50,     ,5,0,0,0,0,0,72.18
260,20230714,2023,7,14,14,170,40,40,70,219,     ,126,2,185,0,0,10120,82,8,55,     ,5,0,0,0,0,0,77.7
260,20230714,2023,7,14,15,130,30,30,60,222,     ,134,0,128,0,0,10107,82,8,57,     ,5,0,0,0,0,0,77.55
260,20230714,2023,7,14,16,130,30,40,70,228,     ,135,3,133,0,0,10094,82,8,55,     ,5,0,0,0,0,0,76.9
260,20230714,2023,7,14,17,100,30,20,50,220,     ,142,0,49,0,-1,10086,82,8,61,51,7,0,1,0,0,0,84.9
260,20230714,2023,7,14,18,90,20,20,30,221,217,150,0,35,0,-1,10079,83,8,64,22,7,0,1,0,0,0,105.95
260,20230714,2023,7,14,19,90,30,30,40,215,     ,144,5,23,0,0,10072,83,8,64,     ,5,0,0,0,0,0,110
260,20230714,2023,7,14,20,90,30,30,50,211,     ,143,0,3,0,0,10066,83,8,64,     ,5,0,0,0,0,0,110
260,20230714,2023,7,14,21,100,30,30,50,207,     ,145,0,0,0,-1,10060,80,8,67,81,7,0,1,0,0,0,94.73
260,20230714,2023,7,14,22,100,30,30,50,200,     ,142,0,0,0,-1,10049,80,8,69,23,7,0,1,0,0,0,79.69
260,20230714,2023,7,14,23,130,30,30,50,210,     ,135,0,0,0,0,10041,83,8,62,     ,5,0,0,0,0,0,71.07
260,20230714,2023,7,14,24,150,40,40,70,221,183,129,0,0,0,0,10034,83,8,56,2,7,0,0,0,0,0,51.94
260,20230715,2023,7,15,1,190,40,40,70,223,     ,118,0,0,0,0,10034,83,7,51,     ,5,0,0,0,0,0,29.15
260,20230715,2023,7,15,2,220,40,40,80,217,     ,121,0,0,0,0,10038,83,1,54,     ,5,0,0,0,0,0,19.95
260,20230715,2023,7,15,3,200,30,20,60,187,     ,138,0,0,0,0,10039,75,2,72,     ,5,0,0,0,0,0,16.98
260,20230715,2023,7,15,4,200,20,30,50,196,     ,144,0,1,0,0,10039,75,7,71,     ,5,0,0,0,0,0,13.69
260,20230715,2023,7,15,5,210,30,30,60,209,     ,159,2,17,0,0,10041,75,7,73,     ,5,0,0,0,0,0,19.9
260,20230715,2023,7,15,6,230,30,30,50,211,154,164,3,46,0,0,10044,75,8,74,     ,5,0,0,0,0,0,22.6
260,20230715,2023,7,15,7,230,40,50,90,219,     ,160,7,99,0,0,10045,80,6,69,     ,5,0,0,0,0,0,29.95
260,20230715,2023,7,15,8,230,40,40,90,218,     ,162,6,135,0,0,10048,75,8,70,     ,5,0,0,0,0,0,17.41
