01.01.2023,Day-ahead Price,Currency,Year,Month,Day,Hour
02:00 - 03:00,80,EUR,2023,7,14,3
03:00 - 04:00,75,EUR,2023,7,14,4
04:00 - 05:00,79.93,EUR,2023,7,14,5
05:00 - 06:00,89.4,EUR,2023,7,14,6
06:00 - 07:00,84.95,EUR,2023,7,14,7
07:00 - 08:00,85.07,EUR,2023,7,14,8
08:00 - 09:00,79.71,EUR,2023,7,14,9
09:00 - 10:00,71.8,EUR,2023,7,14,10
10:00 - 11:00,73.8,EUR,2023,7,14,11
11:00 - 12:00,69.2,EUR,2023,7,14,12
12:00 - 13:00,72.18,EUR,2023,7,14,13
13:00 - 14:00,77.7,EUR,2023,7,14,14
14:00 - 15:00,77.55,EUR,2023,7,14,15
15:00 - 16:00,76.9,EUR,2023,7,14,16
16:00 - 17:00,84.9,EUR,2023,7,14,17
17:00 - 18:00,105.95,EUR,2023,7,14,18
18:00 - 19:00,110,EUR,2023,7,14,19
19:00 - 20:00,110,EUR,2023,7,14,20
20:00 - 21:00,94.73,EUR,2023,7,14,21
21:00 - 22:00,79.69,EUR,2023,7,14,22
22:00 - 23:00,71.07,EUR,2023,7,14,23
23:00 - 00:00,51.94,EUR,2023,7,14,24
00:00 - 01:00,29.15,EUR,2023,7,15,1
01:00 - 02:00,19.95,EUR,2023,7,15,2
02:00 - 03:00,16.98,EUR,2023,7,15,3
03:00 - 04:00,13.69,EUR,2023,7,15,4
04:00 - 05:00,19.9,EUR,2023,7,15,5
05:00 - 06:00,22.6,EUR,2023,7,15,6
06:00 - 07:00,29.95,EUR,2023,7,15,7
07:00 - 08:00,17.41,EUR,2023,7,15,8
08:00 - 09:00,4.6,EUR,2023,7,15,9
09:00 - 10:00,0,EUR,2023,7,15,10
10:00 - 11:00,-0.02,EUR,2023,7,15,11
11:00 - 12:00,-0.16,EUR,2023,7,15,12
12:00 - 13:00,-1,EUR,2023,7,15,13
13:00 - 14:00,-0.1,EUR,2023,7,15,14
14:00 - 15:00,0.02,EUR,2023,7,15,15
15:00 - 16:00,5,EUR,2023,7,15,16
16:00 - 17:00,68.13,EUR,2023,7,15,17
17:00 - 18:00,79.27,EUR,2023,7,15,18
18:00 - 19:00,88.58,EUR,2023,7,15,19
19:00 - 20:00,83.8,EUR,2023,7,15,20
20:00 - 21:00,83.03,EUR,2023,7,15,21
21:00 - 22:00,71.82,EUR,2023,7,15,22
22:00 - 23:00,57.04,EUR,2023,7,15,23
23:00 - 00:00,19.69,EUR,2023,7,15,24
00:00 - 01:00,1.45,EUR,2023,7,16,1
01:00 - 02:00,-0.07,EUR,2023,7,16,2
02:00 - 03:00,-0.14,EUR,2023,7,16,3
03:00 - 04:00,-0.43,EUR,2023,7,16,4
04:00 - 05:00,-4.1,EUR,2023,7,16,5
05:00 - 06:00,-10,EUR,2023,7,16,6
06:00 - 07:00,-10.05,EUR,2023,7,16,7
07:00 - 08:00,-14.58,EUR,2023,7,16,8
08:00 - 09:00,-20,EUR,2023,7,16,9
09:00 - 10:00,-27,EUR,2023,7,16,10
10:00 - 11:00,-53.75,EUR,2023,7,16,11
11:00 - 12:00,-65.43,EUR,2023,7,16,12
12:00 - 13:00,-73.76,EUR,2023,7,16,13
13:00 - 14:00,-51.07,EUR,2023,7,16,14
14:00 - 15:00,-30.05,EUR,2023,7,16,15
15:00 - 16:00,-8.44,EUR,2023,7,16,16
16:00 - 17:00,27.95,EUR,2023,7,16,17
17:00 - 18:00,90.03,EUR,2023,7,16,18
18:00 - 19:00,99.22,EUR,2023,7,16,19
19:00 - 20:00,108,EUR,2023,7,16,20
20:00 - 21:00,113.85,EUR,2023,7,16,21
21:00 - 22:00,107.54,EUR,2023,7,16,22
22:00 - 23:00,86.42,EUR,2023,7,16,23
23:00 - 00:00,65.5,EUR,2023,7,16,24
00:00 - 01:00,53.28,EUR,2023,7,17,1
01:00 - 02:00,50,EUR,2023,7,17,2
02:00 - 03:00,51.96,EUR,2023,7,17,3
03:00 - 04:00,53.2,EUR,2023,7,17,4
04:00 - 05:00,86.4,EUR,2023,7,17,5
05:00 - 06:00,77.2,EUR,2023,7,17,6
06:00 - 07:00,107.5,EUR,2023,7,17,7
07:00 - 08:00,89.27,EUR,2023,7,17,8
08:00 - 09:00,45.68,EUR,2023,7,17,9
09:00 - 10:00,35,EUR,2023,7,17,10
10:00 - 11:00,-52.65,EUR,2023,7,17,11
11:00 - 12:00,-6.73,EUR,2023,7,17,12
12:00 - 13:00,-10,EUR,2023,7,17,13
13:00 - 14:00,-0.01,EUR,2023,7,17,14
14:00 - 15:00,0,EUR,2023,7,17,15
15:00 - 16:00,57.82,EUR,2023,7,17,16
16:00 - 17:00,66.09,EUR,2023,7,17,17
17:00 - 18:00,94.9,EUR,2023,7,17,18
18:00 - 19:00,106.61,EUR,2023,7,17,19
19:00 - 20:00,124.43,EUR,2023,7,17,20
20:00 - 21:00,125.28,EUR,2023,7,17,21
21:00 - 22:00,110.44,EUR,2023,7,17,22
22:00 - 23:00,99.66,EUR,2023,7,17,23
23:00 - 00:00,73,EUR,2023,7,17,24
00:00 - 01:00,66.02,EUR,2023,7,18,1
01:00 - 02:00,69.47,EUR,2023,7,18,2
02:00 - 03:00,73.06,EUR,2023,7,18,3
03:00 - 04:00,88.58,EUR,2023,7,18,4
04:00 - 05:00,88,EUR,2023,7,18,5
05:00 - 06:00,100.82,EUR,2023,7,18,6
06:00 - 07:00,110,EUR,2023,7,18,7
07:00 - 08:00,85.4,EUR,2023,7,18,8
08:00 - 09:00,74.02,EUR,2023,7,18,9
09:00 - 10:00,70,EUR,2023,7,18,10
10:00 - 11:00,75,EUR,2023,7,18,11
11:00 - 12:00,69.12,EUR,2023,7,18,12
12:00 - 13:00,67.3,EUR,2023,7,18,13
13:00 - 14:00,70,EUR,2023,7,18,14
14:00 - 15:00,74.4,EUR,2023,7,18,15
15:00 - 16:00,94.03,EUR,2023,7,18,16
16:00 - 17:00,122.67,EUR,2023,7,18,17
17:00 - 18:00,168.26,EUR,2023,7,18,18
18:00 - 19:00,188,EUR,2023,7,18,19
19:00 - 20:00,164.21,EUR,2023,7,18,20
20:00 - 21:00,139.26,EUR,2023,7,18,21
21:00 - 22:00,112.1,EUR,2023,7,18,22
22:00 - 23:00,108.11,EUR,2023,7,18,23
23:00 - 00:00,101.04,EUR,2023,7,18,24
00:00 - 01:00,97.25,EUR,2023,7,19,1
01:00 - 02:00,95.05,EUR,2023,7,19,2
02:00 - 03:00,93.58,EUR,2023,7,19,3
03:00 - 04:00,94.9,EUR,2023,7,19,4
04:00 - 05:00,97.24,EUR,2023,7,19,5
05:00 - 06:00,116.99,EUR,2023,7,19,6
06:00 - 07:00,116.88,EUR,2023,7,19,7
07:00 - 08:00,99.9,EUR,2023,7,19,8
08:00 - 09:00,88.48,EUR,2023,7,19,9
09:00 - 10:00,81.29,EUR,2023,7,19,10
10:00 - 11:00,77.22,EUR,2023,7,19,11
11:00 - 12:00,69.28,EUR,2023,7,19,12
12:00 - 13:00,63.33,EUR,2023,7,19,13
13:00 - 14:00,62.65,EUR,2023,7,19,14
14:00 - 15:00,72.23,EUR,2023,7,19,15
15:00 - 16:00,76.54,EUR,2023,7,19,16
16:00 - 17:00,94.9,EUR,2023,7,19,17
17:00 - 18:00,111.81,EUR,2023,7,19,18
18:00 - 19:00,125.63,EUR,2023,7,19,19
19:00 - 20:00,122.7,EUR,2023,7,19,20
20:00 - 21:00,114.39,EUR,2023,7,19,21
21:00 - 22:00,101.1,EUR,2023,7,19,22
22:00 - 23:00,98.26,EUR,2023,7,19,23
23:00 - 00:00,94.45,EUR,2023,7,19,24
00:00 - 01:00,82.9,EUR,2023,7,20,1
01:00 - 02:00,80.39,EUR,2023,7,20,2
02:00 - 03:00,82,EUR,2023,7,20,3
03:00 - 04:00,83.88,EUR,2023,7,20,4
04:00 - 05:00,95.83,EUR,2023,7,20,5
05:00 - 06:00,106.45,EUR,2023,7,20,6
06:00 - 07:00,111.45,EUR,2023,7,20,7
07:00 - 08:00,98.87,EUR,2023,7,20,8
08:00 - 09:00,86.3,EUR,2023,7,20,9
09:00 - 10:00,75.66,EUR,2023,7,20,10
10:00 - 11:00,68.8,EUR,2023,7,20,11
11:00 - 12:00,59.12,EUR,2023,7,20,12
12:00 - 13:00,64.12,EUR,2023,7,20,13
13:00 - 14:00,74.13,EUR,2023,7,20,14
14:00 - 15:00,74.9,EUR,2023,7,20,15
15:00 - 16:00,85.49,EUR,2023,7,20,16
16:00 - 17:00,101.97,EUR,2023,7,20,17
17:00 - 18:00,126.58,EUR,2023,7,20,18
18:00 - 19:00,144.15,EUR,2023,7,20,19
19:00 - 20:00,137.19,EUR,2023,7,20,20
20:00 - 21:00,122,EUR,2023,7,20,21
21:00 - 22:00,109.66,EUR,2023,7,20,22
22:00 - 23:00,99.9,EUR,2023,7,20,23
23:00 - 00:00,95,EUR,2023,7,20,24
00:00 - 01:00,94.2,EUR,2023,7,21,1
01:00 - 02:00,91.46,EUR,2023,7,21,2
02:00 - 03:00,92.6,EUR,2023,7,21,3
03:00 - 04:00,97.05,EUR,2023,7,21,4
04:00 - 05:00,88.29,EUR,2023,7,21,5
05:00 - 06:00,95,EUR,2023,7,21,6
06:00 - 07:00,110.79,EUR,2023,7,21,7
07:00 - 08:00,103.09,EUR,2023,7,21,8
08:00 - 09:00,88,EUR,2023,7,21,9
09:00 - 10:00,89.55,EUR,2023,7,21,10
10:00 - 11:00,80.72,EUR,2023,7,21,11
11:00 - 12:00,77.72,EUR,2023,7,21,12
12:00 - 13:00,74.6,EUR,2023,7,21,13
13:00 - 14:00,73.68,EUR,2023,7,21,14
14:00 - 15:00,73,EUR,2023,7,21,15
15:00 - 16:00,87.4,EUR,2023,7,21,16
16:00 - 17:00,84,EUR,2023,7,21,17
17:00 - 18:00,121.51,EUR,2023,7,21,18
18:00 - 19:00,130,EUR,2023,7,21,19
19:00 - 20:00,121.7,EUR,2023,7,21,20
20:00 - 21:00,108.49,EUR,2023,7,21,21
21:00 - 22:00,95.64,EUR,2023,7,21,22
22:00 - 23:00,97.53,EUR,2023,7,21,23
23:00 - 00:00,98.42,EUR,2023,7,21,24
00:00 - 01:00,93,EUR,2023,7,22,1
01:00 - 02:00,94.36,EUR,2023,7,22,2
02:00 - 03:00,89.93,EUR,2023,7,22,3
03:00 - 04:00,88,EUR,2023,7,22,4
04:00 - 05:00,88.8,EUR,2023,7,22,5
05:00 - 06:00,86.18,EUR,2023,7,22,6
06:00 - 07:00,82.93,EUR,2023,7,22,7
07:00 - 08:00,90.7,EUR,2023,7,22,8
08:00 - 09:00,74.59,EUR,2023,7,22,9
09:00 - 10:00,46.56,EUR,2023,7,22,10
10:00 - 11:00,44.14,EUR,2023,7,22,11
11:00 - 12:00,22.34,EUR,2023,7,22,12
12:00 - 13:00,19.52,EUR,2023,7,22,13
13:00 - 14:00,29.05,EUR,2023,7,22,14
14:00 - 15:00,46.86,EUR,2023,7,22,15
15:00 - 16:00,70.87,EUR,2023,7,22,16
16:00 - 17:00,85.44,EUR,2023,7,22,17
17:00 - 18:00,99.78,EUR,2023,7,22,18
18:00 - 19:00,103.86,EUR,2023,7,22,19
19:00 - 20:00,116.15,EUR,2023,7,22,20
20:00 - 21:00,102.62,EUR,2023,7,22,21
21:00 - 22:00,97.31,EUR,2023,7,22,22
22:00 - 23:00,87.23,EUR,2023,7,22,23
23:00 - 00:00,79.37,EUR,2023,7,22,24
00:00 - 01:00,65.41,EUR,2023,7,23,1
01:00 - 02:00,33.22,EUR,2023,7,23,2
02:00 - 03:00,15.09,EUR,2023,7,23,3
03:00 - 04:00,11.09,EUR,2023,7,23,4
04:00 - 05:00,5.08,EUR,2023,7,23,5
05:00 - 06:00,2.88,EUR,2023,7,23,6
06:00 - 07:00,3.42,EUR,2023,7,23,7
07:00 - 08:00,0.09,EUR,2023,7,23,8
08:00 - 09:00,0,EUR,2023,7,23,9
09:00 - 10:00,-0.03,EUR,2023,7,23,10
10:00 - 11:00,-0.05,EUR,2023,7,23,11
11:00 - 12:00,-10.08,EUR,2023,7,23,12
12:00 - 13:00,-17.01,EUR,2023,7,23,13
13:00 - 14:00,-9.61,EUR,2023,7,23,14
14:00 - 15:00,-4.19,EUR,2023,7,23,15
15:00 - 16:00,0,EUR,2023,7,23,16
16:00 - 17:00,27.47,EUR,2023,7,23,17
17:00 - 18:00,66.37,EUR,2023,7,23,18
18:00 - 19:00,87.66,EUR,2023,7,23,19
19:00 - 20:00,93.67,EUR,2023,7,23,20
20:00 - 21:00,100.04,EUR,2023,7,23,21
21:00 - 22:00,93.4,EUR,2023,7,23,22
22:00 - 23:00,77.14,EUR,2023,7,23,23
23:00 - 00:00,70.02,EUR,2023,7,23,24
00:00 - 01:00,68.99,EUR,2023,7,24,1
01:00 - 02:00,72.01,EUR,2023,7,24,2
02:00 - 03:00,72.09,EUR,2023,7,24,3
03:00 - 04:00,87.11,EUR,2023,7,24,4
04:00 - 05:00,99.72,EUR,2023,7,24,5
05:00 - 06:00,111.15,EUR,2023,7,24,6
06:00 - 07:00,113.7,EUR,2023,7,24,7
07:00 - 08:00,105,EUR,2023,7,24,8
08:00 - 09:00,99.94,EUR,2023,7,24,9
09:00 - 10:00,94.62,EUR,2023,7,24,10
10:00 - 11:00,87.45,EUR,2023,7,24,11
11:00 - 12:00,81.59,EUR,2023,7,24,12
12:00 - 13:00,74.89,EUR,2023,7,24,13
13:00 - 14:00,63.4,EUR,2023,7,24,14
14:00 - 15:00,63.73,EUR,2023,7,24,15
15:00 - 16:00,77.48,EUR,2023,7,24,16
16:00 - 17:00,95.24,EUR,2023,7,24,17
17:00 - 18:00,104.97,EUR,2023,7,24,18
18:00 - 19:00,109.9,EUR,2023,7,24,19
19:00 - 20:00,112.57,EUR,2023,7,24,20
20:00 - 21:00,104.24,EUR,2023,7,24,21
21:00 - 22:00,102.45,EUR,2023,7,24,22
22:00 - 23:00,96,EUR,2023,7,24,23
23:00 - 00:00,86.55,EUR,2023,7,24,24
00:00 - 01:00,84.95,EUR,2023,7,25,1
01:00 - 02:00,84.69,EUR,2023,7,25,2
02:00 - 03:00,84.15,EUR,2023,7,25,3
03:00 - 04:00,94.21,EUR,2023,7,25,4
04:00 - 05:00,89,EUR,2023,7,25,5
05:00 - 06:00,94,EUR,2023,7,25,6
06:00 - 07:00,100.3,EUR,2023,7,25,7
07:00 - 08:00,94.9,EUR,2023,7,25,8
08:00 - 09:00,81.24,EUR,2023,7,25,9
09:00 - 10:00,72,EUR,2023,7,25,10
10:00 - 11:00,39.95,EUR,2023,7,25,11
11:00 - 12:00,26.5,EUR,2023,7,25,12
12:00 - 13:00,25.79,EUR,2023,7,25,13
13:00 - 14:00,41,EUR,2023,7,25,14
14:00 - 15:00,74.81,EUR,2023,7,25,15
15:00 - 16:00,84,EUR,2023,7,25,16
16:00 - 17:00,88.9,EUR,2023,7,25,17
17:00 - 18:00,105.1,EUR,2023,7,25,18
18:00 - 19:00,119.28,EUR,2023,7,25,19
19:00 - 20:00,118.13,EUR,2023,7,25,20
20:00 - 21:00,110.1,EUR,2023,7,25,21
21:00 - 22:00,98.5,EUR,2023,7,25,22
22:00 - 23:00,97.96,EUR,2023,7,25,23
23:00 - 00:00,89.31,EUR,2023,7,25,24
00:00 - 01:00,86.26,EUR,2023,7,26,1
01:00 - 02:00,79.65,EUR,2023,7,26,2
02:00 - 03:00,79.64,EUR,2023,7,26,3
03:00 - 04:00,86.83,EUR,2023,7,26,4
04:00 - 05:00,100.14,EUR,2023,7,26,5
05:00 - 06:00,114.22,EUR,2023,7,26,6
06:00 - 07:00,119.94,EUR,2023,7,26,7
07:00 - 08:00,105.6,EUR,2023,7,26,8
08:00 - 09:00,97.48,EUR,2023,7,26,9
09:00 - 10:00,90.97,EUR,2023,7,26,10
10:00 - 11:00,84.59,EUR,2023,7,26,11
11:00 - 12:00,72,EUR,2023,7,26,12
12:00 - 13:00,65.16,EUR,2023,7,26,13
13:00 - 14:00,56.4,EUR,2023,7,26,14
14:00 - 15:00,80,EUR,2023,7,26,15
15:00 - 16:00,89.19,EUR,2023,7,26,16
16:00 - 17:00,95.13,EUR,2023,7,26,17
17:00 - 18:00,114.94,EUR,2023,7,26,18
18:00 - 19:00,120.86,EUR,2023,7,26,19
19:00 - 20:00,117.81,EUR,2023,7,26,20
20:00 - 21:00,110.62,EUR,2023,7,26,21
21:00 - 22:00,97,EUR,2023,7,26,22
22:00 - 23:00,98.36,EUR,2023,7,26,23
23:00 - 00:00,82.69,EUR,2023,7,26,24
00:00 - 01:00,76,EUR,2023,7,27,1
01:00 - 02:00,71.06,EUR,2023,7,27,2
02:00 - 03:00,70.58,EUR,2023,7,27,3
03:00 - 04:00,78.6,EUR,2023,7,27,4
04:00 - 05:00,83.34,EUR,2023,7,27,5
05:00 - 06:00,98.5,EUR,2023,7,27,6
06:00 - 07:00,104.3,EUR,2023,7,27,7
07:00 - 08:00,99.12,EUR,2023,7,27,8
08:00 - 09:00,96.8,EUR,2023,7,27,9
09:00 - 10:00,90.57,EUR,2023,7,27,10
10:00 - 11:00,86.45,EUR,2023,7,27,11
11:00 - 12:00,80.01,EUR,2023,7,27,12
12:00 - 13:00,78.33,EUR,2023,7,27,13
13:00 - 14:00,80.72,EUR,2023,7,27,14
14:00 - 15:00,91.48,EUR,2023,7,27,15
15:00 - 16:00,105,EUR,2023,7,27,16
16:00 - 17:00,112.83,EUR,2023,7,27,17
17:00 - 18:00,114.33,EUR,2023,7,27,18
18:00 - 19:00,109.66,EUR,2023,7,27,19
19:00 - 20:00,107.96,EUR,2023,7,27,20
20:00 - 21:00,106.64,EUR,2023,7,27,21
21:00 - 22:00,99.13,EUR,2023,7,27,22
22:00 - 23:00,88.63,EUR,2023,7,27,23
23:00 - 00:00,79.59,EUR,2023,7,27,24
00:00 - 01:00,78.13,EUR,2023,7,28,1
01:00 - 02:00,79.2,EUR,2023,7,28,2
02:00 - 03:00,80.02,EUR,2023,7,28,3
03:00 - 04:00,89.53,EUR,2023,7,28,4
04:00 - 05:00,99.64,EUR,2023,7,28,5
05:00 - 06:00,111.11,EUR,2023,7,28,6
06:00 - 07:00,112.99,EUR,2023,7,28,7
07:00 - 08:00,107.87,EUR,2023,7,28,8
08:00 - 09:00,99.54,EUR,2023,7,28,9
09:00 - 10:00,93,EUR,2023,7,28,10
10:00 - 11:00,83.35,EUR,2023,7,28,11
11:00 - 12:00,80,EUR,2023,7,28,12
12:00 - 13:00,75.65,EUR,2023,7,28,13
13:00 - 14:00,76.1,EUR,2023,7,28,14
14:00 - 15:00,80,EUR,2023,7,28,15
15:00 - 16:00,92.84,EUR,2023,7,28,16
16:00 - 17:00,101.57,EUR,2023,7,28,17
17:00 - 18:00,111.73,EUR,2023,7,28,18
18:00 - 19:00,112.66,EUR,2023,7,28,19
19:00 - 20:00,120.67,EUR,2023,7,28,20
20:00 - 21:00,112.2,EUR,2023,7,28,21
21:00 - 22:00,101.64,EUR,2023,7,28,22
22:00 - 23:00,103.09,EUR,2023,7,28,23
23:00 - 00:00,94.2,EUR,2023,7,28,24
00:00 - 01:00,91.17,EUR,2023,7,29,1
01:00 - 02:00,85.66,EUR,2023,7,29,2
02:00 - 03:00,88.97,EUR,2023,7,29,3
03:00 - 04:00,87.03,EUR,2023,7,29,4
04:00 - 05:00,85.7,EUR,2023,7,29,5
05:00 - 06:00,87.91,EUR,2023,7,29,6
06:00 - 07:00,85.79,EUR,2023,7,29,7
07:00 - 08:00,81.71,EUR,2023,7,29,8
08:00 - 09:00,75.5,EUR,2023,7,29,9
09:00 - 10:00,63.75,EUR,2023,7,29,10
10:00 - 11:00,58.24,EUR,2023,7,29,11
11:00 - 12:00,40.09,EUR,2023,7,29,12
12:00 - 13:00,15.05,EUR,2023,7,29,13
13:00 - 14:00,19.36,EUR,2023,7,29,14
14:00 - 15:00,9.99,EUR,2023,7,29,15
15:00 - 16:00,50.06,EUR,2023,7,29,16
16:00 - 17:00,72.6,EUR,2023,7,29,17
17:00 - 18:00,91.46,EUR,2023,7,29,18
18:00 - 19:00,99.85,EUR,2023,7,29,19
19:00 - 20:00,100.82,EUR,2023,7,29,20
20:00 - 21:00,100.36,EUR,2023,7,29,21
21:00 - 22:00,92.18,EUR,2023,7,29,22
22:00 - 23:00,84.5,EUR,2023,7,29,23
23:00 - 00:00,74.9,EUR,2023,7,29,24
00:00 - 01:00,67.81,EUR,2023,7,30,1
01:00 - 02:00,57.79,EUR,2023,7,30,2
02:00 - 03:00,51.6,EUR,2023,7,30,3
03:00 - 04:00,51.7,EUR,2023,7,30,4
04:00 - 05:00,47.34,EUR,2023,7,30,5
05:00 - 06:00,37,EUR,2023,7,30,6
06:00 - 07:00,29.82,EUR,2023,7,30,7
07:00 - 08:00,8.48,EUR,2023,7,30,8
08:00 - 09:00,-0.01,EUR,2023,7,30,9
09:00 - 10:00,-16.02,EUR,2023,7,30,10
10:00 - 11:00,-22.33,EUR,2023,7,30,11
11:00 - 12:00,-68.41,EUR,2023,7,30,12
12:00 - 13:00,-88.03,EUR,2023,7,30,13
13:00 - 14:00,-61.06,EUR,2023,7,30,14
14:00 - 15:00,-30.32,EUR,2023,7,30,15
15:00 - 16:00,-11.12,EUR,2023,7,30,16
16:00 - 17:00,4.02,EUR,2023,7,30,17
17:00 - 18:00,74.37,EUR,2023,7,30,18
18:00 - 19:00,84.47,EUR,2023,7,30,19
19:00 - 20:00,86.83,EUR,2023,7,30,20
20:00 - 21:00,86.19,EUR,2023,7,30,21
21:00 - 22:00,70.05,EUR,2023,7,30,22
22:00 - 23:00,61.03,EUR,2023,7,30,23
23:00 - 00:00,50.51,EUR,2023,7,30,24
00:00 - 01:00,44.09,EUR,2023,7,31,1
01:00 - 02:00,30.3,EUR,2023,7,31,2
02:00 - 03:00,28.91,EUR,2023,7,31,3
03:00 - 04:00,50.31,EUR,2023,7,31,4
04:00 - 05:00,77.21,EUR,2023,7,31,5
05:00 - 06:00,86.13,EUR,2023,7,31,6
06:00 - 07:00,88.13,EUR,2023,7,31,7
07:00 - 08:00,86,EUR,2023,7,31,8
08:00 - 09:00,74.18,EUR,2023,7,31,9
09:00 - 10:00,67.51,EUR,2023,7,31,10
10:00 - 11:00,65.3,EUR,2023,7,31,11
11:00 - 12:00,59.66,EUR,2023,7,31,12
12:00 - 13:00,59.17,EUR,2023,7,31,13
13:00 - 14:00,60,EUR,2023,7,31,14
14:00 - 15:00,67.69,EUR,2023,7,31,15
15:00 - 16:00,75.78,EUR,2023,7,31,16
16:00 - 17:00,88.49,EUR,2023,7,31,17
17:00 - 18:00,97.43,EUR,2023,7,31,18
18:00 - 19:00,99.86,EUR,2023,7,31,19
19:00 - 20:00,98.65,EUR,2023,7,31,20
20:00 - 21:00,95.31,EUR,2023,7,31,21
21:00 - 22:00,87.72,EUR,2023,7,31,22
22:00 - 23:00,68.09,EUR,2023,7,31,23
23:00 - 00:00,58.86,EUR,2023,7,31,24
00:00 - 01:00,57.86,EUR,2023,8,1,1
01:00 - 02:00,56.94,EUR,2023,8,1,2
02:00 - 03:00,57.9,EUR,2023,8,1,3
03:00 - 04:00,63.4,EUR,2023,8,1,4
04:00 - 05:00,90.5,EUR,2023,8,1,5
05:00 - 06:00,94.18,EUR,2023,8,1,6
06:00 - 07:00,95.73,EUR,2023,8,1,7
07:00 - 08:00,90.67,EUR,2023,8,1,8
08:00 - 09:00,86.03,EUR,2023,8,1,9
09:00 - 10:00,70.89,EUR,2023,8,1,10
10:00 - 11:00,68.87,EUR,2023,8,1,11
11:00 - 12:00,61.96,EUR,2023,8,1,12
12:00 - 13:00,52.5,EUR,2023,8,1,13
13:00 - 14:00,47.65,EUR,2023,8,1,14
14:00 - 15:00,53.7,EUR,2023,8,1,15
15:00 - 16:00,68.24,EUR,2023,8,1,16
16:00 - 17:00,81.32,EUR,2023,8,1,17
17:00 - 18:00,96.08,EUR,2023,8,1,18
18:00 - 19:00,108.72,EUR,2023,8,1,19
19:00 - 20:00,112.16,EUR,2023,8,1,20
20:00 - 21:00,102.55,EUR,2023,8,1,21
21:00 - 22:00,92.78,EUR,2023,8,1,22
22:00 - 23:00,89.38,EUR,2023,8,1,23
23:00 - 00:00,77.54,EUR,2023,8,1,24
00:00 - 01:00,69.62,EUR,2023,8,2,1
01:00 - 02:00,67.13,EUR,2023,8,2,2
02:00 - 03:00,69.99,EUR,2023,8,2,3
03:00 - 04:00,85.74,EUR,2023,8,2,4
04:00 - 05:00,102.44,EUR,2023,8,2,5
05:00 - 06:00,111.96,EUR,2023,8,2,6
06:00 - 07:00,97.45,EUR,2023,8,2,7
07:00 - 08:00,88,EUR,2023,8,2,8
08:00 - 09:00,78.22,EUR,2023,8,2,9
09:00 - 10:00,64.5,EUR,2023,8,2,10
10:00 - 11:00,52.02,EUR,2023,8,2,11
11:00 - 12:00,33.08,EUR,2023,8,2,12
12:00 - 13:00,24.13,EUR,2023,8,2,13
13:00 - 14:00,18.96,EUR,2023,8,2,14
14:00 - 15:00,28.29,EUR,2023,8,2,15
15:00 - 16:00,52.24,EUR,2023,8,2,16
16:00 - 17:00,68.86,EUR,2023,8,2,17
17:00 - 18:00,82.16,EUR,2023,8,2,18
18:00 - 19:00,80.71,EUR,2023,8,2,19
19:00 - 20:00,77.2,EUR,2023,8,2,20
20:00 - 21:00,65.7,EUR,2023,8,2,21
21:00 - 22:00,41.12,EUR,2023,8,2,22
22:00 - 23:00,19.97,EUR,2023,8,2,23
23:00 - 00:00,9.51,EUR,2023,8,2,24
00:00 - 01:00,3.43,EUR,2023,8,3,1
01:00 - 02:00,5.61,EUR,2023,8,3,2
02:00 - 03:00,7.2,EUR,2023,8,3,3
03:00 - 04:00,24.8,EUR,2023,8,3,4
04:00 - 05:00,47.38,EUR,2023,8,3,5
05:00 - 06:00,70,EUR,2023,8,3,6
06:00 - 07:00,70.05,EUR,2023,8,3,7
07:00 - 08:00,62.8,EUR,2023,8,3,8
08:00 - 09:00,45.5,EUR,2023,8,3,9
09:00 - 10:00,34.54,EUR,2023,8,3,10
10:00 - 11:00,27.01,EUR,2023,8,3,11
11:00 - 12:00,21.25,EUR,2023,8,3,12
12:00 - 13:00,17.43,EUR,2023,8,3,13
13:00 - 14:00,17.7,EUR,2023,8,3,14
14:00 - 15:00,21.94,EUR,2023,8,3,15
15:00 - 16:00,49.9,EUR,2023,8,3,16
16:00 - 17:00,80,EUR,2023,8,3,17
17:00 - 18:00,95.92,EUR,2023,8,3,18
18:00 - 19:00,100,EUR,2023,8,3,19
19:00 - 20:00,115.1,EUR,2023,8,3,20
20:00 - 21:00,113.5,EUR,2023,8,3,21
21:00 - 22:00,92.85,EUR,2023,8,3,22
22:00 - 23:00,90.14,EUR,2023,8,3,23
23:00 - 00:00,83.85,EUR,2023,8,3,24
00:00 - 01:00,80.92,EUR,2023,8,4,1
01:00 - 02:00,79.25,EUR,2023,8,4,2
02:00 - 03:00,82.45,EUR,2023,8,4,3
03:00 - 04:00,87.7,EUR,2023,8,4,4
04:00 - 05:00,99.25,EUR,2023,8,4,5
05:00 - 06:00,110,EUR,2023,8,4,6
06:00 - 07:00,114.94,EUR,2023,8,4,7
07:00 - 08:00,97,EUR,2023,8,4,8
08:00 - 09:00,95.16,EUR,2023,8,4,9
09:00 - 10:00,90.68,EUR,2023,8,4,10
10:00 - 11:00,86.92,EUR,2023,8,4,11
11:00 - 12:00,80.81,EUR,2023,8,4,12
12:00 - 13:00,77.84,EUR,2023,8,4,13
13:00 - 14:00,76.27,EUR,2023,8,4,14
14:00 - 15:00,77.1,EUR,2023,8,4,15
15:00 - 16:00,81.43,EUR,2023,8,4,16
16:00 - 17:00,95,EUR,2023,8,4,17
17:00 - 18:00,111.54,EUR,2023,8,4,18
